TIME;LATITUDE;LONGITUDE;ALTITUDE;VEHICLE_ID;BAROMETRIC_PRESSURE;ENGINE_COOLANT_TEMP;FUEL_LEVEL;ENGINE_LOAD;AMBIENT_AIR_TEMP;ENGINE_RPM;INTAKE_MANIFOLD_PRESSURE;MAF;Term Fuel Trim Bank 1;FUEL_ECONOMY;Long Term Fuel Trim Bank 2;FUEL_TYPE;AIR_INTAKE_TEMP;FUEL_PRESSURE;SPEED;Short Term Fuel Trim Bank 2;Short Term Fuel Trim Bank 1;ENGINE_RUNTIME;THROTTLE_POS;DTC_NUMBER;TROUBLE_CODES;TIMING_ADVANCE;EQUIV_RATIO
1494538231375;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;87C;null;33.7%;null;704RPM;null;2.94g/s;null;null;null;null;43C;null;null;null;null;00:17:45;13.3%;null;null;null;1.0%
1494538233399;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;87C;null;34.5%;null;706RPM;null;2.94g/s;null;null;null;null;43C;null;0km/h;null;null;00:17:47;12.9%;null;null;null;1.0%
1494538235420;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;87C;null;33.7%;null;718RPM;null;3.41g/s;null;null;null;null;44C;null;0km/h;null;null;00:17:48;13.7%;null;null;null;1.0%
1494538236425;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;87C;null;46.7%;null;727RPM;null;3.99g/s;null;null;null;null;44C;null;null;null;null;00:17:51;14.1%;null;null;null;1.0%
1494538237435;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;86C;null;46.7%;null;796RPM;null;4.27g/s;null;null;null;null;44C;null;0km/h;null;null;00:17:51;14.1%;null;null;null;1.0%
1494538238449;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;86C;null;44.7%;null;827RPM;null;4.24g/s;null;null;null;null;44C;null;0km/h;null;null;00:17:52;14.5%;null;null;null;1.0%
1494538240478;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;86C;null;44.3%;null;810RPM;null;4.24g/s;null;null;null;null;44C;null;0km/h;null;null;00:17:53;14.5%;null;null;null;1.0%
1494538242511;-5.873960244151798;-35.22121626820832;30.056306794882012;qgj1172;null;86C;null;43.9%;null;772RPM;null;7.94g/s;null;null;null;null;45C;null;4km/h;null;null;00:17:55;14.1%;null;null;null;1.0%
1494538244541;-5.874008624191285;-35.221266418325634;30.64955536902747;qgj1172;null;86C;null;54.5%;null;1388RPM;null;9.41g/s;null;null;null;null;45C;null;12km/h;null;null;00:17:57;17.3%;null;null;null;1.0%
1494538245551;-5.874008624191285;-35.221266418325634;30.64955536902747;qgj1172;null;86C;null;53.3%;null;1483RPM;null;6.77g/s;null;null;null;null;45C;null;null;null;null;00:18:00;17.6%;null;null;null;1.0%
1494538246576;-5.8740577177785145;-35.221312655805846;30.504536064532147;qgj1172;null;86C;null;45.5%;null;1437RPM;null;3.08g/s;null;null;null;null;45C;null;19km/h;null;null;00:18:00;16.1%;null;null;null;1.0%
1494538248606;-5.87409965081058;-35.221371029250754;31.938336367037255;qgj1172;null;86C;null;20.8%;null;1225RPM;null;2.72g/s;null;null;null;null;45C;null;17km/h;null;null;00:18:01;13.3%;null;null;null;1.0%
1494538249615;-5.874130514737821;-35.22140442706561;33.700933092487816;qgj1172;null;86C;null;21.6%;null;977RPM;null;2.58g/s;null;null;null;null;45C;null;null;null;null;00:18:03;12.9%;null;null;null;1.0%
1494538251632;-5.874171029202159;-35.221449657922676;34.72304701300126;qgj1172;null;86C;null;38.8%;null;970RPM;null;5.36g/s;null;null;null;null;45C;null;17km/h;null;null;00:18:04;15.3%;null;null;null;1.0%
1494538252639;-5.874171029202159;-35.221449657922676;34.72304701300126;qgj1172;null;86C;null;26.3%;null;1405RPM;null;2.80g/s;null;null;null;null;45C;null;18km/h;null;null;00:18:06;13.7%;null;null;null;1.0%
1494538253651;-5.874226592509372;-35.22149838491372;35.48950250760939;qgj1172;null;86C;null;20.8%;null;983RPM;null;2.66g/s;null;null;null;null;45C;null;null;null;null;00:18:08;12.9%;null;null;null;1.0%
1494538254663;-5.874226592509372;-35.22149838491372;35.48950250760939;qgj1172;null;86C;null;21.2%;null;972RPM;null;2.63g/s;null;null;null;null;45C;null;18km/h;null;null;00:18:09;12.9%;null;null;null;1.0%
1494538256682;-5.874327463722326;-35.221585059137425;34.02696474168473;qgj1172;null;86C;null;21.2%;null;930RPM;null;2.58g/s;null;null;null;null;45C;null;17km/h;null;null;00:18:10;12.9%;null;null;null;1.0%
1494538258707;-5.874392749250222;-35.22164111049381;31.791988098756804;qgj1172;null;86C;null;21.6%;null;945RPM;null;2.55g/s;null;null;null;null;45C;null;15km/h;null;null;00:18:12;12.9%;null;null;null;1.0%
1494538260726;-5.874461349309202;-35.221696013697475;31.587170730031247;qgj1172;null;86C;null;21.6%;null;967RPM;null;3.08g/s;null;null;null;null;44C;null;15km/h;null;null;00:18:14;13.3%;null;null;null;1.0%
1494538262748;-5.874542872333858;-35.22175461772011;29.157380647539796;qgj1172;null;86C;null;37.3%;null;1443RPM;null;8.33g/s;null;null;null;null;44C;null;16km/h;null;null;00:18:16;17.6%;null;null;null;1.0%
1494538264772;-5.874633291832997;-35.221827067605126;27.68225926266965;qgj1172;null;86C;null;62.7%;null;1820RPM;null;14.83g/s;null;null;null;null;44C;null;24km/h;null;null;00:18:18;21.2%;null;null;null;1.0%
1494538266804;-5.874749388908434;-35.22192324007695;25.786851141031068;qgj1172;null;86C;null;72.5%;null;1660RPM;null;15.36g/s;null;null;null;null;43C;null;31km/h;null;null;00:18:20;22.0%;null;null;null;1.0%
1494538268825;-5.874904332932001;-35.222038260702746;24.065013309842396;qgj1172;null;86C;null;67.1%;null;1628RPM;null;12.30g/s;null;null;null;null;42C;null;37km/h;null;null;00:18:22;19.6%;null;null;null;1.0%
1494538270847;-5.875067603984694;-35.22213978313359;22.462284278084248;qgj1172;null;86C;null;57.3%;null;1550RPM;null;11.83g/s;null;null;null;null;42C;null;42km/h;null;null;00:18:24;19.2%;null;null;null;1.0%
1494538272883;-5.875264150771417;-35.22226917481184;19.35628004051096;qgj1172;null;86C;null;47.8%;null;1473RPM;null;7.38g/s;null;null;null;null;42C;null;44km/h;null;null;00:18:26;15.7%;null;null;null;1.0%
1494538274907;-5.875478863758598;-35.2223866350113;15.69407626943205;qgj1172;null;87C;null;20.4%;null;981RPM;null;5.13g/s;null;null;null;null;42C;null;44km/h;null;null;00:18:27;15.3%;null;null;null;1.0%
1494538276929;-5.875671168389312;-35.22251136971906;13.749154281008957;qgj1172;null;87C;null;33.3%;null;1585RPM;null;5.72g/s;null;null;null;null;42C;null;45km/h;null;null;00:18:29;16.1%;null;null;null;1.0%
1494538278959;-5.875849714789304;-35.22265236385392;11.550250230474001;qgj1172;null;87C;null;18.8%;null;1407RPM;null;3.52g/s;null;null;null;null;42C;null;46km/h;null;null;00:18:32;13.7%;null;null;null;1.0%
1494538280987;-5.876028622724202;-35.222804343894914;10.014360183840534;qgj1172;null;86C;null;18.8%;null;1399RPM;null;5.11g/s;null;null;null;null;42C;null;45km/h;null;null;00:18:34;14.9%;null;null;null;1.0%
1494538283013;-5.8762138155280965;-35.22294412019002;10.317032383211098;qgj1172;null;86C;null;19.2%;null;1353RPM;null;3.36g/s;null;null;null;null;42C;null;45km/h;null;null;00:18:36;13.7%;null;null;null;0.0%
1494538285041;-5.876370237410663;-35.2230695177616;11.150267950253694;qgj1172;null;86C;null;19.6%;null;1333RPM;null;3.27g/s;null;null;null;null;43C;null;43km/h;null;null;00:18:38;13.7%;null;null;null;1.0%
1494538287063;-5.876527235072678;-35.22320807351807;11.499465080468118;qgj1172;null;85C;null;19.6%;null;1343RPM;null;3.38g/s;null;null;null;null;43C;null;39km/h;null;null;00:18:40;13.7%;null;null;null;1.0%
1494538288069;-5.876601468540334;-35.22328308351659;12.16209451368302;qgj1172;null;85C;null;28.2%;null;1047RPM;null;3.88g/s;null;null;null;null;43C;null;null;null;null;00:18:42;13.7%;null;null;null;0.0%
1494538290095;-5.876728100552392;-35.22342386589049;15.195187095538948;qgj1172;null;85C;null;31.0%;null;983RPM;null;3.33g/s;null;null;null;null;43C;null;28km/h;null;null;00:18:43;14.1%;null;null;null;0.0%
1494538291107;-5.876751826428141;-35.22347437805613;16.90749142952341;qgj1172;null;85C;null;21.2%;null;1003RPM;null;2.72g/s;null;null;null;null;43C;null;null;null;null;00:18:45;12.9%;null;null;null;0.0%
1494538293142;-5.876775289297703;-35.223574560526;19.234002919239142;qgj1172;null;85C;null;22.0%;null;954RPM;null;2.69g/s;null;null;null;null;43C;null;18km/h;null;null;00:18:46;12.9%;null;null;null;1.0%
1494538295162;-5.876778875389343;-35.22362553999252;18.979079443554014;qgj1172;null;85C;null;21.6%;null;967RPM;null;2.41g/s;null;null;null;null;43C;null;11km/h;null;null;00:18:48;12.5%;null;null;null;1.0%
1494538296174;-5.876744632939658;-35.223691649105334;18.683590213650707;qgj1172;null;85C;null;36.9%;null;955RPM;null;3.55g/s;null;null;null;null;43C;null;null;null;null;00:18:50;13.7%;null;null;null;1.0%
1494538298192;-5.876744632939658;-35.223691649105334;18.683590213650707;qgj1172;null;85C;null;55.3%;null;1695RPM;null;8.80g/s;null;null;null;null;43C;null;8km/h;null;null;00:18:52;18.4%;null;null;null;1.0%
1494538300215;-5.876670954373487;-35.223670158266884;18.672467061032695;qgj1172;null;84C;null;53.3%;null;1746RPM;null;11.41g/s;null;null;null;null;43C;null;9km/h;null;null;00:18:53;18.8%;null;null;null;1.0%
1494538302238;-5.876670954373487;-35.223670158266884;18.672467061032695;qgj1172;null;84C;null;42.7%;null;1794RPM;null;7.38g/s;null;null;null;null;43C;null;12km/h;null;null;00:18:55;16.5%;null;null;null;1.0%
1494538304260;-5.876570421832806;-35.22357437457842;18.63491804331859;qgj1172;null;84C;null;20.0%;null;1282RPM;null;2.88g/s;null;null;null;null;43C;null;7km/h;null;null;00:18:57;12.9%;null;null;null;1.0%
1494538306283;-5.876518138599631;-35.22353554175659;18.365445622168014;qgj1172;null;84C;null;32.9%;null;931RPM;null;7.49g/s;null;null;null;null;43C;null;7km/h;null;null;00:18:59;13.7%;null;null;null;1.0%
1494538307306;-5.876470141562022;-35.22350591078457;17.864550143220065;qgj1172;null;85C;null;29.0%;null;1206RPM;null;3.66g/s;null;null;null;null;43C;null;null;null;null;00:19:02;13.7%;null;null;null;1.0%
1494538309328;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;85C;null;52.5%;null;1038RPM;null;4.88g/s;null;null;null;null;43C;null;0km/h;null;null;00:19:03;14.9%;null;null;null;1.0%
1494538310351;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;null;null;45.5%;null;842RPM;null;4.24g/s;null;null;null;null;43C;null;null;null;null;00:19:05;14.1%;null;null;null;1.0%
1494538312373;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;86C;null;52.9%;null;944RPM;null;8.38g/s;null;null;null;null;43C;null;3km/h;null;null;00:19:06;14.9%;null;null;null;1.0%
1494538313401;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;null;null;46.3%;null;900RPM;null;4.99g/s;null;null;null;null;43C;null;null;null;null;00:19:08;14.9%;null;null;null;1.0%
1494538315436;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;86C;null;45.9%;null;832RPM;null;4.61g/s;null;null;null;null;44C;null;0km/h;null;null;00:19:09;14.5%;null;null;null;1.0%
1494538317456;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;86C;null;46.7%;null;998RPM;null;4.49g/s;null;null;null;null;44C;null;0km/h;null;null;00:19:10;14.9%;null;null;null;1.0%
1494538319490;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;87C;null;35.7%;null;1059RPM;null;5.13g/s;null;null;null;null;45C;null;5km/h;null;null;00:19:13;15.3%;null;null;null;1.0%
1494538320502;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;87C;null;29.4%;null;883RPM;null;3.61g/s;null;null;null;null;45C;null;null;null;null;00:19:14;14.1%;null;null;null;1.0%
1494538322522;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;87C;null;32.2%;null;760RPM;null;2.88g/s;null;null;null;null;45C;null;0km/h;null;null;00:19:16;12.9%;null;null;null;1.0%
1494538324545;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;87C;null;33.7%;null;708RPM;null;1.94g/s;null;null;null;null;45C;null;0km/h;null;null;00:19:18;12.2%;null;null;null;1.0%
1494538326558;-5.8764269441583545;-35.22347841161406;17.381571453084128;qgj1172;null;87C;null;29.0%;null;0RPM;null;0.63g/s;null;null;null;null;45C;null;0km/h;null;null;00:19:18;13.3%;null;null;null;1.0%
