,TIME,LATITUDE,LONGITUDE,ALTITUDE,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,MAF,SPEED,THROTTLE_POS,ENGINE_RUNTIME
122,1494583174532,-5.873928500313179,-35.22132381228292,51.22317411678998,65,30.2,1266,4.44,9,14.5,00:04:50
123,1494583176558,-5.8739728027567315,-35.22135851293017,50.832292311222965,66,27.5,1032,10.97,10,18.0,00:04:52
124,1494583178588,-5.87401910103588,-35.221377504751395,50.587369686545145,66,54.9,1830,12.86,22,19.2,00:04:56
125,1494583180624,-5.8741566942060075,-35.22145846978986,47.841646158905185,66,58.0,1654,12.33,25,19.6,00:04:57
126,1494583182629,-5.874214637051152,-35.22149593723329,47.302652792286615,66,46.7,1454,8.27,30,16.9,00:04:59
127,1494583184655,-5.874406094747022,-35.221641023686274,45.82758454487809,66,42.7,1425,7.38,33,16.9,00:05:01
128,1494583185667,-5.8744686602897636,-35.221693698320834,45.67564422480418,66,18.8,1265,3.16,32,13.3,00:05:03
129,1494583187692,-5.874582869941203,-35.221787271354096,45.400594125310704,66,19.2,1121,2.69,25,12.9,00:05:04
130,1494583190727,-5.874686150554103,-35.221870526160934,45.502970750602216,67,46.7,1639,11.72,17,19.2,00:05:07
131,1494583193760,-5.87483776351611,-35.22198406670793,45.738031385548545,67,37.6,1519,5.61,24,15.3,00:05:10
132,1494583195786,-5.874932923397296,-35.22205557926926,45.82668434563354,67,28.2,997,4.19,24,14.1,00:05:12
133,1494583197819,-5.875020428057895,-35.22212139982565,45.30200531450121,67,29.4,973,3.91,23,14.1,00:05:14
134,1494583198832,-5.8750646912205,-35.2221542151654,44.968001266340075,67,30.6,977,3.74,21,13.7,00:05:15
135,1494583199849,-5.8751097252488975,-35.22218730244749,44.68012242605794,67,30.6,955,3.77,21,13.7,00:05:16
136,1494583201866,-5.875148667391679,-35.22221592784591,44.37476725260187,68,34.1,901,4.8,11,14.5,00:05:19
137,1494583203886,-5.875148667391679,-35.22221592784591,44.37476725260187,68,34.9,962,4.27,4,13.7,00:05:20
138,1494583205911,-5.875148667391679,-35.22221592784591,44.37476725260187,68,33.3,556,2.41,0,12.5,00:05:22
139,1494583208943,-5.875148667391679,-35.22221592784591,44.37476725260187,68,33.7,553,2.33,0,12.5,00:05:25
140,1494583210962,-5.875148667391679,-35.22221592784591,44.37476725260187,68,33.7,560,2.36,0,12.5,00:05:27
141,1494583213995,-5.875148667391679,-35.22221592784591,44.37476725260187,68,44.3,789,4.47,0,14.5,00:05:30
142,1494583216020,-5.875148667391679,-35.22221592784591,44.37476725260187,68,43.1,787,4.44,0,14.5,00:05:32
143,1494583219056,-5.875148667391679,-35.22221592784591,44.37476725260187,68,41.2,807,4.36,0,14.5,00:05:35
144,1494583222087,-5.875148667391679,-35.22221592784591,44.37476725260187,68,37.3,774,2.66,0,12.9,00:05:38
145,1494583224112,-5.875148667391679,-35.22221592784591,44.37476725260187,68,32.5,549,2.3,0,12.5,00:05:40
146,1494583226129,-5.875148667391679,-35.22221592784591,44.37476725260187,69,32.9,545,2.33,0,12.5,00:05:42
147,1494583228158,-5.875148667391679,-35.22221592784591,44.37476725260187,69,32.9,552,3.52,0,14.1,00:05:44
148,1494583230180,-5.875148667391679,-35.22221592784591,44.37476725260187,68,43.5,793,4.47,0,14.5,00:05:46
149,1494583232204,-5.875148667391679,-35.22221592784591,44.37476725260187,68,42.7,786,4.44,0,14.5,00:05:48
150,1494583234223,-5.875148667391679,-35.22221592784591,44.37476725260187,69,42.0,816,4.33,0,14.5,00:05:51
151,1494583236245,-5.875148667391679,-35.22221592784591,44.37476725260187,69,42.4,785,4.36,0,14.5,00:05:53
152,1494583238270,-5.875148667391679,-35.22221592784591,44.37476725260187,69,42.4,776,4.3,0,14.5,00:05:55
153,1494583240290,-5.875148667391679,-35.22221592784591,44.37476725260187,69,41.2,732,3.16,0,12.9,00:05:57
154,1494583243323,-5.875148667391679,-35.22221592784591,44.37476725260187,69,31.4,567,2.27,0,12.5,00:06:00
155,1494583245365,-5.875148667391679,-35.22221592784591,44.37476725260187,68,32.5,543,2.3,0,12.5,00:06:01
156,1494583247390,-5.875148667391679,-35.22221592784591,44.37476725260187,69,32.9,554,3.86,0,14.1,00:06:03
157,1494583249424,-5.875148667391679,-35.22221592784591,44.37476725260187,69,42.4,739,4.49,0,14.5,00:06:05
158,1494583251446,-5.875148667391679,-35.22221592784591,44.37476725260187,69,44.3,822,4.44,0,14.5,00:06:07
159,1494583253468,-5.875148667391679,-35.22221592784591,44.37476725260187,69,43.9,770,4.33,0,14.5,00:06:09
160,1494583255504,-5.875148667391679,-35.22221592784591,44.37476725260187,69,42.0,808,4.41,0,14.5,00:06:12
161,1494583258549,-5.875148667391679,-35.22221592784591,44.37476725260187,69,41.2,764,3.27,0,13.3,00:06:14
162,1494583260586,-5.875148667391679,-35.22221592784591,44.37476725260187,69,32.2,551,2.3,0,12.5,00:06:17
163,1494583262621,-5.875148667391679,-35.22221592784591,44.37476725260187,69,32.2,546,2.3,0,12.5,00:06:19
164,1494583264642,-5.875148667391679,-35.22221592784591,44.37476725260187,69,32.2,550,2.3,0,12.5,00:06:21
165,1494583266666,-5.875148667391679,-35.22221592784591,44.37476725260187,69,41.2,715,4.11,0,14.5,00:06:23
166,1494583268689,-5.875148667391679,-35.22221592784591,44.37476725260187,70,43.9,807,4.38,0,14.5,00:06:25
167,1494583270713,-5.875197140693759,-35.22226090531085,44.43808205491696,70,63.9,1739,11.13,5,18.4,00:06:26
168,1494583272734,-5.8752619144930005,-35.222308747037744,44.812290273454565,69,65.1,1703,14.63,14,21.2,00:06:28
169,1494583274755,-5.875351564158933,-35.222368397612435,45.24866936932483,69,51.8,1467,5.97,22,14.5,00:06:31
170,1494583277788,-5.875510800276696,-35.22239685250837,45.626871317024715,70,20.8,1003,2.83,21,12.9,00:06:34
171,1494583279811,-5.8756168115103735,-35.22238877504847,45.618574341769076,70,26.3,1030,2.72,20,12.9,00:06:36
172,1494583282845,-5.875735567643344,-35.222320427977884,43.92779689249172,70,37.6,1660,8.11,21,16.9,00:06:39
173,1494583284868,-5.8758068185201235,-35.2222306183647,41.870465574258134,70,20.4,985,2.74,19,13.3,00:06:41
174,1494583286887,-5.875812716897356,-35.22212196166744,39.94423164248014,70,47.5,1640,14.08,20,19.6,00:06:43
175,1494583289923,-5.875653432683892,-35.22193910212805,37.101212145889626,71,73.3,1682,16.02,25,22.7,00:06:46
176,1494583291947,-5.875513355822879,-35.22184437704608,36.91265731473838,71,76.1,1698,17.97,30,24.3,00:06:48
177,1494583293965,-5.87534945271029,-35.221749244751905,37.13934959668632,71,72.9,1690,14.3,36,21.6,00:06:50
178,1494583294975,-5.875264242239061,-35.22169832202392,37.37546463899757,72,52.5,1604,2.8,38,12.2,00:06:52
179,1494583298015,-5.875026480686184,-35.221548853628946,38.62176070770761,72,21.6,1183,2.91,35,13.3,00:06:54
180,1494583300034,-5.874908491707861,-35.22145552082239,39.634117363606975,72,21.2,989,2.69,28,12.9,00:06:56
181,1494583303069,-5.874917710434839,-35.22129602864845,40.51672454647226,72,53.3,1677,11.72,23,19.6,00:06:59
182,1494583305076,-5.874957054707697,-35.22124390013284,40.65561962630053,72,63.5,1950,17.36,28,23.1,00:07:01
183,1494583307106,-5.874957054707697,-35.22124390013284,40.65561962630053,72,76.9,1737,17.77,31,24.7,00:07:04
184,1494583309150,-5.874957054707697,-35.22124390013284,40.65561962630053,72,77.3,1698,17.41,39,24.3,00:07:05
185,1494583311166,-5.875355190934423,-35.220714579710354,41.714635695439036,73,77.3,1682,17.27,43,24.3,00:07:07
186,1494583313189,-5.875485918047437,-35.22055495936456,42.8507068126258,73,74.1,1519,11.66,45,18.8,00:07:10
187,1494583315212,-5.875634981023871,-35.220384445906326,44.45497540055018,74,58.8,1542,10.74,47,18.8,00:07:12
188,1494583317242,-5.875791101210576,-35.220200230021796,45.44697242545186,74,44.7,1536,3.44,47,18.0,00:07:13
189,1494583319275,-5.8759441797780445,-35.220012033899934,46.09954972926322,74,18.4,1338,3.27,44,13.3,00:07:15
190,1494583321309,-5.876072717436097,-35.219857700081896,45.406639004846774,74,18.4,1345,3.33,40,13.7,00:07:17
191,1494583323332,-5.876196557304106,-35.219702825446824,44.37469898593544,74,18.8,1312,3.22,37,13.3,00:07:19
192,1494583326367,-5.876324440476743,-35.219522332956295,44.45396427609321,74,29.8,1165,4.16,20,14.5,00:07:22
193,1494583329399,-5.876381232433152,-35.21942298946657,44.4911850720199,75,30.6,914,5.33,5,14.1,00:07:25
194,1494583331420,-5.876381232433152,-35.21942298946657,44.4911850720199,74,34.1,955,2.49,0,13.3,00:07:27
195,1494583334459,-5.876381232433152,-35.21942298946657,44.4911850720199,74,33.3,538,2.3,0,12.5,00:07:30
196,1494583336493,-5.876381232433152,-35.21942298946657,44.4911850720199,75,33.3,550,2.36,0,12.5,00:07:33
197,1494583339526,-5.876381232433152,-35.21942298946657,44.4911850720199,75,33.7,838,4.3,3,14.5,00:07:36
198,1494583341550,-5.876381232433152,-35.21942298946657,44.4911850720199,75,53.3,1558,13.08,12,20.8,00:07:38
199,1494583343576,-5.876426000433557,-35.21935894198986,44.0015483727458,75,64.3,1625,13.44,19,20.4,00:07:40
200,1494583346623,-5.87653892344833,-35.21922179351713,43.84688131210866,75,30.2,1300,4.72,21,14.5,00:07:43
201,1494583348645,-5.876597507875929,-35.21914755665057,44.5773875161566,75,58.4,1492,14.13,21,20.8,00:07:45
202,1494583350669,-5.876671133130735,-35.21905114126775,45.48050283722402,75,67.8,1912,16.72,26,22.7,00:07:46
203,1494583352693,-5.876771415368088,-35.21892139281308,46.383079441687954,75,74.1,1804,18.47,32,24.7,00:07:48
204,1494583355724,-5.876962929138862,-35.21867383329202,46.51105635149557,76,71.4,1779,16.33,42,21.2,00:07:52
205,1494583357748,-5.877092067565634,-35.218494751439984,46.60162764306264,76,18.4,1314,3.02,39,12.9,00:07:54
206,1494583360813,-5.877235120401051,-35.218285558648326,47.030197608120226,77,29.8,936,3.63,28,13.7,00:07:57
207,1494583363847,-5.877310490649013,-35.218176206297336,47.06981626840518,77,30.6,960,3.77,22,13.7,00:08:00
208,1494583366886,-5.8774475307721366,-35.21799732062494,47.13060342138357,77,25.5,1086,3.63,21,13.7,00:08:03
209,1494583368920,-5.8775021652545245,-35.21792795570719,46.391518761212424,77,19.6,1113,2.8,19,12.9,00:08:05
210,1494583370940,-5.877583667594847,-35.217823706662585,47.001156906597146,77,31.4,1538,6.63,20,16.1,00:08:07
211,1494583372964,-5.877601143817616,-35.217743605125285,47.62786595033654,77,20.4,1032,2.74,18,12.9,00:08:09
212,1494583374987,-5.877589344416246,-35.21769888125115,47.65038738214146,77,26.3,1081,10.69,17,17.3,00:08:11
213,1494583377009,-5.877553561817442,-35.21754904583528,46.9679216225114,78,72.5,1510,14.36,21,21.6,00:08:13
214,1494583379032,-5.877600981737984,-35.21745051083303,46.189849288851995,77,67.1,1595,14.24,23,21.2,00:08:15
215,1494583382064,-5.877701935965361,-35.21734558085029,46.096317953550795,78,27.8,1001,3.94,15,14.1,00:08:18
216,1494583384085,-5.877756933550447,-35.21730377014712,46.06191801851841,78,20.8,1126,3.02,12,13.3,00:08:20
217,1494583386106,-5.877805484665901,-35.2172721224094,45.99821905868577,78,23.9,1005,7.02,13,13.3,00:08:22
218,1494583388130,-5.877851426699166,-35.217247222740326,45.96150958548009,78,21.2,1032,2.86,15,13.3,00:08:24
219,1494583390155,-5.877910436062457,-35.21721153502915,45.2810606108707,78,26.3,1222,3.63,16,13.7,00:08:26
220,1494583392181,-5.877979718832664,-35.217163190432174,44.72471139490474,78,21.2,1002,2.88,15,13.7,00:08:28
221,1494583394210,-5.878037624090487,-35.2171104222999,44.23124718140213,78,43.5,1012,4.8,13,14.5,00:08:31
222,1494583397243,-5.878071666997575,-35.21707245146215,44.23447056284403,78,42.4,932,5.3,6,15.3,00:08:34
223,1494583398255,-5.878071666997575,-35.21707245146215,44.23447056284403,78,43.5,923,5.16,3,14.9,00:08:35
224,1494583401288,-5.878071666997575,-35.21707245146215,44.23447056284403,78,44.3,783,2.97,0,14.1,00:08:37
225,1494583404317,-5.878071666997575,-35.21707245146215,44.23447056284403,78,32.2,545,2.24,0,12.5,00:08:40
226,1494583407351,-5.878071666997575,-35.21707245146215,44.23447056284403,78,32.9,561,2.27,0,12.5,00:08:43
227,1494583409371,-5.878071666997575,-35.21707245146215,44.23447056284403,79,32.9,552,2.3,0,12.5,00:08:45
228,1494583411391,-5.878071666997575,-35.21707245146215,44.23447056284403,79,40.8,808,4.41,0,14.5,00:08:47
229,1494583414428,-5.878071666997575,-35.21707245146215,44.23447056284403,79,43.1,785,4.38,0,14.5,00:08:50
230,1494583417471,-5.878071666997575,-35.21707245146215,44.23447056284403,79,42.7,812,4.27,0,14.5,00:08:54
231,1494583419490,-5.878071666997575,-35.21707245146215,44.23447056284403,79,43.1,778,4.22,0,14.5,00:08:56
232,1494583421507,-5.878071666997575,-35.21707245146215,44.23447056284403,79,33.3,588,2.27,0,12.5,00:08:58
233,1494583424541,-5.878071666997575,-35.21707245146215,44.23447056284403,79,32.2,553,2.22,0,12.5,00:09:00
