,TIME,LATITUDE,LONGITUDE,ALTITUDE,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,MAF,SPEED,THROTTLE_POS,ENGINE_RUNTIME
81,1494537355010,-5.843116503266865,-35.195486707207344,49.50837728083048,85,29.8,970,3.74,34,13.7,00:03:07
82,1494537357045,-5.8432519208601805,-35.19555488670473,47.7086735095189,85,51.8,1759,9.88,35,17.3,00:03:10
83,1494537358453,-5.843378882662593,-35.19564895695918,45.44549328614684,85,26.7,1545,3.38,38,13.3,00:03:12
84,1494537360471,-5.8434883069039,-35.19576369204153,42.79475643531665,85,20.4,999,2.61,33,12.9,00:03:14
85,1494537363499,-5.843631820755613,-35.19593633381467,40.542694543729404,85,20.8,938,2.52,23,12.9,00:03:17
86,1494537365515,-5.843655881929031,-35.195978476058784,39.058232026042376,85,22.7,936,3.27,17,13.7,00:03:19
87,1494537367546,-5.843655881929031,-35.195978476058784,39.058232026042376,85,38.0,969,4.22,0,14.5,00:03:21
88,1494537370588,-5.843655881929031,-35.195978476058784,39.058232026042376,85,34.1,566,2.27,0,12.5,00:03:24
89,1494537372624,-5.843655881929031,-35.195978476058784,39.058232026042376,85,34.1,563,2.27,0,12.5,00:03:25
90,1494537375655,-5.843655881929031,-35.195978476058784,39.058232026042376,85,43.5,812,4.24,0,14.5,00:03:29
91,1494537377671,-5.843655881929031,-35.195978476058784,39.058232026042376,85,43.9,805,4.19,0,14.5,00:03:31
92,1494537378686,-5.843655881929031,-35.195978476058784,39.058232026042376,85,43.9,802,4.16,0,14.1,00:03:32
93,1494537380705,-5.843655881929031,-35.195978476058784,39.058232026042376,85,42.7,801,4.16,0,14.1,00:03:34
94,1494537383734,-5.843655881929031,-35.195978476058784,39.058232026042376,85,52.9,856,8.44,5,16.9,00:03:37
95,1494537386781,-5.843676545120224,-35.19609541557757,39.17429011012046,86,24.7,974,5.66,0,14.1,00:03:40
96,1494537389815,-5.843676545120224,-35.19609541557757,39.17429011012046,86,34.5,648,2.36,0,12.5,00:03:43
97,1494537392860,-5.843676545120224,-35.19609541557757,39.17429011012046,86,33.7,561,2.24,0,12.5,00:03:47
98,1494537395907,-5.843676545120224,-35.19609541557757,39.17429011012046,86,34.1,572,2.33,0,12.5,00:03:50
99,1494537397927,-5.843676545120224,-35.19609541557757,39.17429011012046,86,33.7,570,2.3,0,12.5,00:03:51
100,1494537399949,-5.843676545120224,-35.19609541557757,39.17429011012046,86,42.0,714,3.77,0,14.1,00:03:53
101,1494537401983,-5.843676545120224,-35.19609541557757,39.17429011012046,87,44.3,798,4.16,0,14.5,00:03:56
102,1494537404004,-5.843676545120224,-35.19609541557757,39.17429011012046,87,44.3,804,4.33,0,14.5,00:03:58
103,1494537407041,-5.843676545120224,-35.19609541557757,39.17429011012046,87,43.1,789,3.99,0,14.1,00:04:01
104,1494537409073,-5.843676545120224,-35.19609541557757,39.17429011012046,87,43.1,780,4.02,0,14.1,00:04:03
105,1494537411092,-5.843676545120224,-35.19609541557757,39.17429011012046,86,32.9,612,6.8,0,12.5,00:04:04
106,1494537413121,-5.843676545120224,-35.19609541557757,39.17429011012046,86,44.7,1182,4.13,5,15.3,00:04:06
107,1494537415149,-5.843674781538169,-35.19615025173747,38.19804140924693,86,31.8,949,3.86,0,13.7,00:04:08
108,1494537418181,-5.843674781538169,-35.19615025173747,38.19804140924693,86,34.9,721,2.94,0,13.3,00:04:11
109,1494537420214,-5.843674781538169,-35.19615025173747,38.19804140924693,87,32.5,903,7.41,3,16.1,00:04:14
110,1494537423246,-5.843674781538169,-35.19615025173747,38.19804140924693,86,56.5,1273,6.74,10,16.5,00:04:17
111,1494537426277,-5.843729598433213,-35.196240558737905,36.29263503417389,86,28.6,1001,3.86,9,13.7,00:04:20
112,1494537428294,-5.843729598433213,-35.196240558737905,36.29263503417389,86,32.2,920,3.66,6,13.7,00:04:22
113,1494537431339,-5.843729598433213,-35.196240558737905,36.29263503417389,86,34.9,978,2.99,0,13.3,00:04:24
114,1494537434372,-5.843729598433213,-35.196240558737905,36.29263503417389,86,35.3,651,2.16,0,12.5,00:04:27
115,1494537436391,-5.843729598433213,-35.196240558737905,36.29263503417389,86,32.5,551,2.94,0,14.5,00:04:30
116,1494537438413,-5.843729598433213,-35.196240558737905,36.29263503417389,86,35.3,857,3.47,0,13.7,00:04:32
117,1494537440438,-5.843729598433213,-35.196240558737905,36.29263503417389,86,32.9,780,4.13,0,13.7,00:04:33
118,1494537442454,-5.843782434609249,-35.196325286390966,34.84423209978142,86,46.7,1420,7.99,8,16.9,00:04:35
119,1494537445512,-5.843805013414049,-35.196379852831726,34.175710887891505,86,29.8,963,4.8,6,14.1,00:04:39
120,1494537447539,-5.843805013414049,-35.196379852831726,34.175710887891505,86,46.7,798,4.33,0,14.5,00:04:41
121,1494537449560,-5.843805013414049,-35.196379852831726,34.175710887891505,86,45.1,821,4.38,0,14.5,00:04:42
122,1494537451579,-5.843805013414049,-35.196379852831726,34.175710887891505,86,44.3,820,4.3,0,14.5,00:04:46
123,1494537453599,-5.843805013414049,-35.196379852831726,34.175710887891505,86,43.5,824,4.24,0,14.5,00:04:47
124,1494537455618,-5.843805013414049,-35.196379852831726,34.175710887891505,87,43.5,820,4.24,0,14.5,00:04:49
125,1494537457642,-5.843805013414049,-35.196379852831726,34.175710887891505,86,33.3,591,2.19,0,12.5,00:04:50
126,1494537460686,-5.843805013414049,-35.196379852831726,34.175710887891505,87,32.9,553,2.19,0,12.5,00:04:54
127,1494537462708,-5.843805013414049,-35.196379852831726,34.175710887891505,87,32.9,562,2.19,0,12.5,00:04:56
128,1494537465738,-5.843805013414049,-35.196379852831726,34.175710887891505,87,32.5,867,3.58,3,14.1,00:04:59
129,1494537468783,-5.843838373652175,-35.196468586529,32.61138585653194,87,39.2,945,4.77,0,14.9,00:05:02
130,1494537470800,-5.843838373652175,-35.196468586529,32.61138585653194,87,45.5,818,4.49,0,14.5,00:05:04
131,1494537473831,-5.843838373652175,-35.196468586529,32.61138585653194,87,43.5,793,4.16,0,14.1,00:05:08
132,1494537475855,-5.843838373652175,-35.196468586529,32.61138585653194,87,44.7,831,4.27,3,14.5,00:05:09
133,1494537478884,-5.843838373652175,-35.196468586529,32.61138585653194,87,37.6,608,2.38,0,12.5,00:05:13
134,1494537481914,-5.843838373652175,-35.196468586529,32.61138585653194,87,33.3,563,2.19,0,12.5,00:05:16
135,1494537484945,-5.843838373652175,-35.196468586529,32.61138585653194,87,32.9,560,2.19,0,12.5,00:05:18
136,1494537486966,-5.843838373652175,-35.196468586529,32.61138585653194,87,33.7,567,2.24,0,12.5,00:05:20
137,1494537488986,-5.843838373652175,-35.196468586529,32.61138585653194,87,33.7,568,3.72,0,12.5,00:05:22
138,1494537491017,-5.843925697985536,-35.196546387334244,32.31018622097963,87,43.5,768,4.08,0,14.5,00:05:24
139,1494537493042,-5.843925697985536,-35.196546387334244,32.31018622097963,87,51.4,1087,7.8,7,16.9,00:05:26
140,1494537495061,-5.843925697985536,-35.196546387334244,32.31018622097963,87,45.1,1223,9.24,11,16.5,00:05:28
141,1494537497083,-5.843976112325198,-35.19660072361077,32.2556018380206,86,35.3,1277,3.69,9,14.1,00:05:30
142,1494537499102,-5.84402518894504,-35.19666025480235,32.03477179010968,86,34.9,895,8.91,6,15.3,00:05:32
143,1494537501124,-5.84402518894504,-35.19666025480235,32.03477179010968,87,24.7,1141,2.77,5,12.9,00:05:34
144,1494537503150,-5.84402518894504,-35.19666025480235,32.03477179010968,87,36.1,817,2.91,0,12.9,00:05:37
145,1494537505166,-5.84402518894504,-35.19666025480235,32.03477179010968,87,32.5,558,2.19,0,12.5,00:05:39
146,1494537507189,-5.84402518894504,-35.19666025480235,32.03477179010968,87,33.3,548,2.91,0,14.5,00:05:41
147,1494537510233,-5.84402518894504,-35.19666025480235,32.03477179010968,86,48.6,1629,10.44,15,18.8,00:05:44
148,1494537512252,-5.84415318494205,-35.19663447649796,32.305021091234984,86,56.1,1606,10.8,24,18.8,00:05:46
149,1494537514276,-5.84437194287013,-35.1966606212992,31.681776188763603,86,60.0,1533,14.22,29,21.6,00:05:48
150,1494537516294,-5.84448982996109,-35.196802419685476,31.28918520015641,87,77.6,1652,16.61,35,23.9,00:05:50
151,1494537519338,-5.844696800815062,-35.19706841916745,28.857294395865463,87,59.2,1525,2.69,38,11.4,00:05:52
152,1494537521362,-5.844826901457902,-35.19721755864673,29.29300787788795,87,30.2,1036,3.49,37,13.7,00:05:54
153,1494537523400,-5.844946128924615,-35.19734776330771,29.678796069210843,87,20.4,1346,2.91,36,13.3,00:05:56
154,1494537525419,-5.845053174043768,-35.197471216226525,29.93493224653954,87,20.8,1037,2.52,34,12.9,00:05:58
155,1494537527444,-5.845139361865509,-35.197569876928576,29.65535469283043,87,21.6,964,2.38,28,12.9,00:06:00
156,1494537529477,-5.845225772444847,-35.197688018948234,29.639603967057987,86,39.2,1613,9.52,26,18.0,00:06:02
157,1494537531496,-5.845336909272412,-35.19782010583643,30.394010382242147,86,45.5,1550,6.11,30,16.9,00:06:04
158,1494537533516,-5.845460002306272,-35.19795395158871,31.378162856705426,86,57.3,1551,11.44,33,19.2,00:06:06
159,1494537535536,-5.8455849450790724,-35.1980975560184,31.896575148217693,86,56.5,1581,11.11,37,18.8,00:06:08
160,1494537538569,-5.845795337901454,-35.198338214388784,31.259476968592402,86,44.7,1378,10.52,41,18.4,00:06:12
161,1494537541597,-5.846005514487902,-35.19858933581283,30.264771408155607,87,36.9,1419,3.38,44,13.7,00:06:15
162,1494537543628,-5.846140772997737,-35.19875596487785,29.521368032081963,87,19.2,1375,3.33,43,13.7,00:06:17
163,1494537546666,-5.846344719368227,-35.19898920332591,28.720919584354487,86,19.2,1359,11.13,40,18.8,00:06:20
164,1494537548685,-5.8464846453992125,-35.199152190125425,28.188591777580733,86,52.5,1555,9.27,41,17.6,00:06:22
165,1494537550716,-5.846636823521871,-35.19932163516712,27.952834930093942,85,20.0,1316,3.24,39,13.3,00:06:24
166,1494537552740,-5.84675975998588,-35.19946970653516,27.930177330956198,85,19.2,1313,8.44,35,16.5,00:06:26
167,1494537554779,-5.846869298965223,-35.199593026678464,27.72452752805518,85,19.2,1282,3.27,31,13.7,00:06:28
168,1494537556810,-5.84690792148927,-35.19963709237853,27.53517762121502,85,19.6,1205,3.05,22,13.3,00:06:30
169,1494537558829,-5.846947732646087,-35.19968206761938,27.353777052134966,85,20.4,962,7.55,15,14.5,00:06:32
170,1494537560855,-5.846947732646087,-35.19968206761938,27.353777052134966,84,46.3,915,4.58,0,14.9,00:06:34
171,1494537562885,-5.846947732646087,-35.19968206761938,27.353777052134966,84,43.5,808,4.33,0,14.5,00:06:36
172,1494537565923,-5.846947732646087,-35.19968206761938,27.353777052134966,85,43.1,794,4.27,0,14.5,00:06:39
173,1494537567939,-5.846947732646087,-35.19968206761938,27.353777052134966,85,43.1,799,3.72,0,14.5,00:06:41
174,1494537569958,-5.846947732646087,-35.19968206761938,27.353777052134966,85,34.5,572,2.19,0,12.5,00:06:43
175,1494537571981,-5.846947732646087,-35.19968206761938,27.353777052134966,86,34.1,549,2.16,0,12.5,00:06:45
176,1494537574002,-5.846990579798487,-35.199723175038635,27.29430880620205,86,33.7,553,2.19,0,12.5,00:06:47
177,1494537576021,-5.846990579798487,-35.199723175038635,27.29430880620205,86,33.3,564,2.74,0,12.5,00:06:49
178,1494537578041,-5.846990579798487,-35.199723175038635,27.29430880620205,86,40.4,1133,9.13,7,16.5,00:06:51
179,1494537581088,-5.8470969992489525,-35.19982869514029,26.94014920924749,85,56.5,1423,10.88,17,19.2,00:06:55
180,1494537583110,-5.847164555944447,-35.199905787771904,26.64425614957263,85,63.1,1560,12.3,23,19.6,00:06:57
181,1494537585128,-5.847245728545076,-35.199996748398,26.265453591341267,85,62.7,1522,7.33,27,19.6,00:06:58
182,1494537587150,-5.847336643814327,-35.20010091327636,25.866904332014517,86,31.0,1165,3.61,27,14.9,00:07:01
183,1494537589170,-5.8474106816788725,-35.20019241093739,25.9435245177235,86,20.4,1037,2.83,18,12.9,00:07:03
184,1494537592208,-5.847528564585757,-35.200320975318974,26.522935776782926,86,55.3,1875,18.22,27,23.5,00:07:05
185,1494537595247,-5.8476930810535315,-35.200514623942524,26.293047893737377,86,73.3,1683,15.91,36,22.4,00:07:09
186,1494537597266,-5.847822356986262,-35.200650229758395,25.58431860101169,86,72.2,1648,15.05,39,22.0,00:07:11
187,1494537599283,-5.848056725259856,-35.20089249880716,25.39222668615652,86,72.9,1643,14.72,42,22.4,00:07:12
188,1494537601302,-5.8482163745110824,-35.201068623357294,26.060411884926108,87,71.4,1643,15.33,44,22.4,00:07:14
189,1494537604334,-5.848464532535679,-35.20133921757644,27.315846360839004,87,69.8,1619,13.33,44,17.3,00:07:18
190,1494537606359,-5.848608225767905,-35.201513286206826,27.973748245444927,87,70.2,1487,13.58,43,21.2,00:07:20
191,1494537608381,-5.848742782280942,-35.2016743654642,29.056673309323134,86,70.2,1585,14.74,43,21.6,00:07:21
192,1494537610392,-5.8488669074699215,-35.20182210026979,30.609427468911733,87,72.5,1624,14.52,43,21.6,00:07:23
193,1494537613437,-5.849066516989032,-35.20205492907186,32.831955275938675,87,19.2,1411,5.55,42,13.7,00:07:27
194,1494537615465,-5.8491974172463,-35.20220269478812,34.309042295575544,86,71.8,1662,13.77,43,21.2,00:07:28
195,1494537617481,-5.849348536844437,-35.2023727233882,34.88732689363148,86,52.2,1530,3.38,46,13.7,00:07:30
196,1494537620512,-5.8495886093738285,-35.20264331875821,35.66772162639373,87,18.8,1339,3.3,41,13.7,00:07:34
197,1494537623559,-5.849792634389579,-35.202859251436514,36.58135683116655,87,19.6,1300,3.19,34,13.7,00:07:37
198,1494537625577,-5.849898911510958,-35.202985011661674,36.82180763191918,86,19.6,1340,11.88,32,17.6,00:07:39
199,1494537628619,-5.850054656005473,-35.20315701183983,36.757293430605564,86,30.2,1009,4.08,23,14.1,00:07:42
200,1494537631650,-5.850100285956542,-35.2032111328272,36.62455251048536,86,32.9,927,5.02,9,14.9,00:07:45
201,1494537633674,-5.850100285956542,-35.2032111328272,36.62455251048536,86,45.1,913,5.27,5,15.3,00:07:47
202,1494537635703,-5.850138600034585,-35.20325820049222,36.526283600599825,86,34.5,985,3.69,7,14.9,00:07:49
203,1494537637742,-5.850169427648959,-35.20329244423558,36.468262367095626,86,47.1,1426,3.19,11,14.1,00:07:51
204,1494537639771,-5.850199384211571,-35.203327671095245,36.383214498239,86,32.5,973,3.94,8,14.1,00:07:53
205,1494537642814,-5.850234483441065,-35.20337517346896,36.150778279717024,86,55.3,1609,4.38,5,19.2,00:07:56
206,1494537645860,-5.8502587849726675,-35.20341545264816,35.96208077617967,86,33.7,635,2.41,0,12.5,00:07:59
207,1494537647882,-5.8502587849726675,-35.20341545264816,35.96208077617967,86,60.4,1580,10.69,9,18.4,00:08:01
208,1494537650914,-5.850199426260705,-35.20355752686203,35.60383509053589,86,74.9,1603,16.19,21,22.7,00:08:05
209,1494537652936,-5.850094809750125,-35.203645513970244,36.17790105391799,86,85.5,1661,19.05,24,27.1,00:08:06
210,1494537654969,-5.849997232094488,-35.20373778426779,36.19997946071573,87,88.6,1755,20.3,26,29.8,00:08:09
211,1494537657996,-5.849814337820753,-35.20389616151375,36.98744143768195,87,88.2,1818,15.88,31,29.4,00:08:11
212,1494537660020,-5.849670976610594,-35.204006198105226,37.387417430681424,88,65.1,1587,13.61,31,20.8,00:08:14
213,1494537662038,-5.849540642567869,-35.20410175252625,38.300188251565416,88,67.1,1638,12.97,32,20.4,00:08:16
214,1494537664055,-5.849423878828572,-35.204182085979554,39.31705088552203,88,55.3,1662,1.36,32,14.1,00:08:18
215,1494537666075,-5.8493090530906375,-35.20427360958426,40.559316477404316,88,19.2,1516,3.36,21,13.3,00:08:19
216,1494537667089,-5.849264886494431,-35.20430410305659,41.46290936715964,88,29.0,1085,3.02,5,13.3,00:08:22
217,1494537668096,-5.849264886494431,-35.20430410305659,41.46290936715964,88,36.5,929,4.22,0,14.1,00:08:23
218,1494537670117,-5.849264886494431,-35.20430410305659,41.46290936715964,88,36.5,631,2.63,0,12.9,00:08:24
219,1494537672137,-5.849264886494431,-35.20430410305659,41.46290936715964,88,37.3,856,3.55,0,13.7,00:08:26
220,1494537674156,-5.849264886494431,-35.20430410305659,41.46290936715964,89,43.5,1265,8.66,4,17.6,00:08:27
221,1494537676177,-5.849264886494431,-35.20430410305659,41.46290936715964,89,38.4,1211,4.05,7,14.1,00:08:30
222,1494537678203,-5.849264886494431,-35.20430410305659,41.46290936715964,89,43.1,908,4.69,4,14.1,00:08:32
223,1494537680238,-5.849264886494431,-35.20430410305659,41.46290936715964,89,44.7,853,4.44,3,14.5,00:08:33
224,1494537682273,-5.849251890891267,-35.20435619291757,41.619626907095224,90,63.5,1466,10.58,11,19.6,00:08:36
225,1494537684290,-5.8493264509696,-35.20448098154511,41.756646011131075,89,51.4,1649,7.97,20,18.8,00:08:38
226,1494537686311,-5.849424938309543,-35.204611169426364,41.56170233780074,89,54.5,1359,9.36,27,18.0,00:08:39
227,1494537688330,-5.8495340471131625,-35.20475129789346,41.29361968794347,89,46.7,1447,2.99,31,13.3,00:08:41
228,1494537690363,-5.8496391514493755,-35.20489327257663,40.635084761248734,89,20.8,1011,2.69,30,12.9,00:08:43
229,1494537692388,-5.849760592417338,-35.205028710739896,40.25413576143541,89,21.6,971,2.47,31,12.9,00:08:45
230,1494537694411,-5.84985700833768,-35.205135852714406,40.27233494923875,90,20.8,937,2.44,29,12.9,00:08:48
231,1494537696573,-5.849887509356058,-35.205170410542294,40.20271714916353,89,22.0,929,2.47,18,12.9,00:08:49
232,1494537698603,-5.849887509356058,-35.205170410542294,40.20271714916353,89,51.4,982,5.36,0,15.3,00:08:52
233,1494537701639,-5.849887509356058,-35.205170410542294,40.20271714916353,89,43.9,809,4.36,0,14.5,00:08:55
234,1494537703659,-5.849887509356058,-35.205170410542294,40.20271714916353,89,43.9,831,4.44,0,14.5,00:08:57
